20160803,78995,1,2,75774,8188,7682
20160803,78995,3,2,22642,5607,5106
20160803,78995,2,2,13552,3382,3116
20160803,78995,-2,2,17,6,6
20160803,78996,1,2,89930,23702,22527
20160801,78992,1,2,708501,295081,209014
20160801,78992,3,2,873775,552745,445101
20160801,78992,2,2,196953,95890,75890
20160801,78992,-2,2,1053,704,615
20160801,78993,1,2,39792,15681,15066
20160801,78993,3,2,18347,6692,6330
20160801,78993,2,2,7401,2314,2218
20160801,78993,-2,2,11,7,6
20160801,78994,1,2,9050,3486,2818
20160801,78994,-2,2,3,2,2
20160801,78994,3,2,1749,818,690
20160801,78994,2,2,1620,697,581
20160801,78995,1,2,85565,11822,11094
20160801,78995,3,2,20390,8846,8169
20160730,78992,1,2,312603,138276,104683
20160730,78992,3,2,619519,381461,303875
20160730,78992,2,2,167257,81381,63734
20160730,78992,-2,2,806,494,431
20160730,78993,1,2,123013,10714,10384
20160731,79000,2,2,176518,88130,50032
20160801,78998,3,2,13,11,10
20160801,78998,2,2,2,2,2
20160801,78998,-2,2,0,0,0
20160801,78999,1,2,5902,630,550
20160801,78999,3,2,1423,262,239
20160801,78999,2,2,509,121,109
20160801,78999,-2,2,0,0,0
20160801,79000,1,2,2843652,601034,315986
20160801,79000,3,2,458281,235722,117714
20160801,79000,2,2,176104,83595,48742
20160801,79000,-2,2,722,424,276
20160730,78993,3,2,107655,10912,10162
20160730,78993,2,2,40154,4343,4122
20160730,78993,-2,2,140,13,13
20160730,78994,-2,2,2,2,2
20160730,78994,1,2,3042,1474,1315
20160730,78994,3,2,912,499,443
20160730,78994,2,2,965,481,434
20160730,78995,1,2,47051,5801,5441
20160730,78995,3,2,25210,6792,6038
20160801,78995,2,2,12392,4052,3764
20160801,78995,-2,2,10,7,7
20160801,78996,1,2,58983,8154,7774
20160801,78996,3,2,15499,3778,3526
20160801,78996,2,2,7878,1925,1813
20160801,78996,-2,2,22,2,2
20160801,78997,1,2,224480,23026,21722
20160801,78997,3,2,61211,6937,6453
20160801,78997,2,2,21024,2501,2371
20160801,78997,-2,2,92,9,9
20160801,78998,1,2,74,66,65
20160731,78992,1,2,325498,155980,122617
20160731,78992,3,2,669914,435163,361224
20160731,78992,2,2,169178,85274,68261
20160731,78992,-2,2,887,590,515
20160731,78993,1,2,19643,6347,6195
20160731,78993,3,2,29279,6886,6445
20160731,78993,2,2,9758,3041,2904
20160731,78993,-2,2,6,6,6
20160802,78993,1,2,136910,15260,14213
20160802,78993,3,2,72906,9494,8790
20160802,78993,2,2,25272,3074,2893
20160802,78993,-2,2,104,13,11
20160802,78994,-2,2,3,3,3
20160802,78994,1,2,26041,15062,13438
20160802,78994,3,2,8110,6262,5670
20160802,78994,2,2,3766,2242,2002
20160802,78995,1,2,54298,10579,10029
20160802,78995,3,2,15102,6644,6106
20160802,78995,2,2,9729,3564,3285
20160802,78995,-2,2,9,9,9
20160802,78996,1,2,85164,9609,9205
20160802,78996,3,2,35475,3866,3634
20160802,78996,2,2,14254,1704,1618
20160802,78996,-2,2,6,3,2
20160802,78997,1,2,182206,16050,15233
20160802,78997,3,2,39386,5386,5005
20160802,78997,2,2,17152,2580,2454
20160802,78997,-2,2,72,5,5
20160802,78998,1,2,70,62,58
20160802,78998,3,2,9,7,7
20160802,78998,-2,2,0,0,0
20160802,78999,1,2,7146,606,524
20160802,78999,3,2,846,177,158
20160802,78999,2,2,269,138,126
20160802,78999,-2,2,1,1,1
20160802,79000,1,2,2743193,608238,319526
20160802,79000,-2,2,522,315,206
20160802,79000,3,2,431630,228808,112059
20160802,79000,2,2,173510,81338,47319
20160731,78994,1,2,2732,1334,1230
20160731,78994,-2,2,0,0,-1
20160731,78994,3,2,806,380,347
20160731,78994,2,2,821,452,412
20160731,78995,1,2,43317,4364,4103
20160731,78995,3,2,23919,5361,4802
20160731,78995,2,2,16056,2990,2680
20160731,78995,-2,2,9,8,6
20160731,78996,1,2,9157,1844,1796
20160731,78996,3,2,11806,2351,2225
20160731,78996,2,2,5253,1175,1098
20160731,78996,-2,2,0,0,0
20160731,78997,1,2,46991,8667,8338
20160731,78997,3,2,37525,7587,6942
20160731,78997,2,2,17977,3786,3531
20160731,78997,-2,2,18,6,6
20160731,78998,1,2,46,45,45
20160730,78995,2,2,18762,4241,3824
20160730,78995,-2,2,26,12,12
20160730,78996,1,2,28203,3179,3059
20160729,78996,1,2,22802,6110,5838
20160729,78996,3,2,6282,2517,2294
20160729,78996,2,2,3867,1208,1137
20160729,78996,-2,2,2,2,2
20160729,78997,1,2,119400,11907,11283
20160729,78997,3,2,27829,3775,3497
20160729,78997,2,2,13453,1938,1823
20160729,78997,-2,2,8,3,3
20160729,78998,1,2,53,49,48
20160729,78998,3,2,16,14,14
20160729,78998,2,2,3,3,2
20160729,78998,-2,2,0,0,0
20160729,78999,1,2,1482,419,360
20160729,78999,3,2,298,171,162
20160729,78999,2,2,176,85,75
20160729,78999,-2,2,0,0,0
20160729,79000,1,2,2677657,544211,293104
20160729,79000,-2,2,782,508,374
20160729,79000,3,2,440130,232257,117599
20160729,79000,2,2,171281,80046,47678
20160726,78992,1,2,743306,312006,222153
20160726,78992,3,2,839953,552723,435224
20160726,78992,2,2,198054,98537,77575
20160726,78992,-2,2,908,595,483
20160726,78993,1,2,43584,8955,8533
20160726,78993,3,2,25922,6723,6294
20160726,78993,2,2,15640,2356,2230
20160726,78993,-2,2,58,12,10
20160726,78994,-2,2,2,2,2
20160726,78994,1,2,27478,19337,17854
20160726,78994,3,2,2890,2094,1932
20160726,78994,2,2,3339,2198,2022
20160726,78995,1,2,89783,12426,11530
20160726,78995,3,2,27623,6046,5402
20160726,78995,2,2,16693,3570,3287
20160726,78995,-2,2,16,5,5
20160726,78996,1,2,105329,13112,12353
20160726,78996,3,2,27141,4079,3804
20160726,78996,2,2,13633,1953,1829
20160726,78996,-2,2,5,2,2
20160726,78997,1,2,147583,13810,13010
20160726,78997,3,2,50060,5330,4895
20160726,78997,2,2,21170,2360,2212
20160726,78997,-2,2,2,2,2
20160726,78998,1,2,62,59,56
20160726,78998,3,2,10,10,9
20160726,78998,2,2,4,2,2
20160726,78998,-2,2,0,0,0
20160726,78999,1,2,1754,430,363
20160726,78999,3,2,670,226,192
20160726,78999,2,2,234,94,87
20160726,78999,-2,2,0,0,-1
20160726,79000,1,2,2928914,613933,325111
20160726,79000,-2,2,735,386,271
20160726,79000,3,2,498798,244583,120198
20160726,79000,2,2,186429,84762,49921
20160731,78998,3,2,10,9,9
20160731,78998,2,2,2,2,2
20160731,78998,-2,2,0,0,0
20160731,78999,1,2,3875,304,265
20160731,78999,3,2,2350,158,143
20160731,78999,2,2,412,100,90
20160731,78999,-2,2,1,1,1
20160731,79000,-2,2,624,308,162
20160731,79000,1,2,1636069,335782,182524
20160731,79000,3,2,406632,222210,107249
20160723,78993,1,2,35811,4670,4502
20160723,78993,3,2,29838,5110,4601
20160723,78993,2,2,14267,2147,1982
20160723,78993,-2,2,15,5,5
20160723,78994,-2,2,0,0,0
20160723,78994,1,2,13310,9405,9150
20160723,78994,3,2,1026,556,490
20160723,78994,2,2,4747,3564,3448
20160723,78995,1,2,57472,6067,5697
20160723,78995,3,2,29746,6121,5454
20160723,78995,2,2,21480,3782,3425
20160723,78995,-2,2,10,6,5
20160723,78996,1,2,87787,5673,5500
20160723,78996,3,2,59249,5374,4961
20160723,78996,2,2,24670,2262,2146
20160723,78996,-2,2,10,5,3
20160723,78997,1,2,93166,11956,11155
20160723,78997,3,2,68532,13115,11647
20160723,78997,2,2,27470,5183,4751
20160723,78997,-2,2,80,13,10
20160723,78998,1,2,47,47,46
20160723,78998,3,2,7,5,5
20160723,78998,2,2,4,3,3
20160723,78998,-2,2,0,0,0
20160723,78999,1,2,1758,322,274
20160723,78999,3,2,481,134,120
20160723,78999,2,2,314,105,98
20160723,78999,-2,2,0,0,0
20160723,79000,-2,2,945,605,429
20160723,79000,1,2,1755060,356528,192162
20160723,79000,3,2,468746,247882,121931
20160723,79000,2,2,193530,92957,52894
20160724,78992,1,2,302044,131746,100502
20160724,78992,3,2,606290,390148,317097
20160724,78992,2,2,169666,79507,62683
20160724,78992,-2,2,865,569,493
20160724,78993,1,2,10545,2046,1985
20160724,78993,3,2,10201,2536,2310
20160724,78993,2,2,6675,1158,1081
20160724,78993,-2,2,8,6,5
20160724,78994,-2,2,2,2,2
20160724,78994,1,2,4372,2598,2476
20160724,78994,3,2,902,453,414
20160724,78994,2,2,1859,1204,1139
20160724,78995,1,2,58278,4243,4015
20160721,78992,1,2,706421,301997,216711
20160721,78992,3,2,746078,464609,362978
20160721,78992,2,2,184754,87418,68476
20160721,78992,-2,2,759,490,405
20160721,78993,1,2,48960,9500,8930
20160721,78993,3,2,21970,5413,4898
20160721,78993,2,2,10518,1893,1763
20160721,78993,-2,2,9,6,5
20160721,78994,-2,2,2,2,2
20160721,78994,1,2,15216,9299,8445
20160721,78994,3,2,3665,2898,2707
20160721,78994,2,2,2270,1266,1142
20160721,78995,1,2,77066,9451,8891
20160721,78995,3,2,16764,4968,4516
20160721,78995,2,2,13987,2870,2651
20160721,78995,-2,2,4,3,2
20160721,78996,1,2,57958,8659,8234
20160721,78996,3,2,22876,4633,4365
20160721,78996,2,2,8666,1869,1774
20160721,78996,-2,2,10,3,3
20160721,78997,1,2,139770,34271,31998
20160721,78997,3,2,52875,10986,10208
20160721,78997,2,2,19790,3788,3591
20160721,78997,-2,2,18,9,7
20160721,78998,1,2,65,57,56
20160721,78998,3,2,10,7,7
20160721,78998,2,2,2,2,2
20160721,78998,-2,2,0,0,0
20160721,78999,1,2,2374,442,371
20160721,78999,3,2,1099,267,222
20160721,78999,2,2,197,94,84
20160721,78999,-2,2,0,0,0
20160721,79000,1,2,2948322,603598,320986
20160721,79000,-2,2,835,466,293
20160721,79000,3,2,480243,240949,119542
20160721,79000,2,2,187268,84162,49558
20160707,78992,1,2,719268,286952,201270
20160707,78992,3,2,659277,365690,273190
20160707,78992,2,2,182968,81814,61784
20160707,78992,-2,2,786,381,305
20160707,78993,1,2,91210,19597,18606
20160707,78993,3,2,36147,7527,6934
20160707,78993,2,2,17361,2984,2790
20160707,78993,-2,2,70,11,11
20160707,78994,-2,2,12,9,9
20160707,78994,1,2,50243,36684,33381
20160724,78995,3,2,40606,6048,5382
20160724,78995,2,2,25659,3464,3132
20160724,78995,-2,2,14,5,4
20160724,78996,1,2,26087,2291,2230
20160724,78996,3,2,29810,2968,2763
20160724,78996,2,2,10274,1265,1200
20160724,78996,-2,2,42,6,6
20160724,78997,1,2,86075,7219,6904
20160724,78997,3,2,66160,7870,7124
20160724,78997,2,2,30522,3663,3435
20160724,78997,-2,2,45,8,8
20160724,78998,1,2,42,42,42
20160724,78998,3,2,10,8,8
20160724,78998,2,2,4,3,2
20160724,78998,-2,2,0,0,0
20160724,78999,1,2,2087,316,270
20160724,78999,3,2,566,147,135
20160724,78999,2,2,195,86,82
20160724,78999,-2,2,1,1,1
20160724,79000,1,2,1622562,346290,187850
20160724,79000,-2,2,940,572,423
20160724,79000,3,2,422260,240510,119278
20160724,79000,2,2,183658,93935,53886
20160707,78994,3,2,16502,14058,12945
20160707,78994,2,2,6664,5029,4674
20160707,78995,1,2,71826,12286,11218
20160707,78995,3,2,20831,6142,5507
20160707,78995,2,2,12786,2753,2466
20160707,78995,-2,2,9,9,8
20160707,78996,1,2,104078,7435,6991
20160707,78996,3,2,54067,4162,3770
20160707,78996,2,2,19868,1706,1600
20160707,78996,-2,2,38,3,2
20160707,78997,1,2,85934,9678,9083
20160707,78997,3,2,16420,4353,4058
20160707,78997,2,2,9950,1552,1464
20160707,78997,-2,2,10,9,8
20160707,78998,1,2,69,57,51
20160707,78998,3,2,9,8,8
20160707,78998,2,2,2,2,2
20160707,78998,-2,2,0,0,0
20160707,78999,1,2,3375,1198,1134
20160707,78999,3,2,1502,693,616
20160707,78999,2,2,720,398,371
20160707,78999,-2,2,5,3,2
20160707,79000,-2,2,496,268,120
20160707,79000,1,2,2837042,590454,306832
20160707,79000,3,2,415664,213384,100096
20160707,79000,2,2,166094,80043,45313
20160711,78992,1,2,694193,272566,195098
20160711,78992,3,2,566806,324414,245116
20160711,78992,2,2,161570,73477,56717
20160711,78992,-2,2,626,366,302
20160711,78993,1,2,46174,10754,10098
20160711,78993,3,2,18920,8906,8315
20160711,78993,2,2,7084,2393,2250
20160711,78993,-2,2,13,13,12
20160711,78994,-2,2,9,7,5
20160711,78994,1,2,42742,31285,29318
20160711,78994,3,2,14918,12689,11758
20160711,78994,2,2,6279,4612,4330
20160711,78995,1,2,158949,8661,7893
20160711,78995,3,2,27638,4194,3744
20160711,78995,2,2,18195,2145,1933
20160711,78995,-2,2,13,4,4
20160711,78996,1,2,51601,6458,6186
20160711,78996,3,2,15181,3548,3358
20160711,78996,2,2,7706,1846,1771
20160711,78996,-2,2,0,0,-1
20160711,78997,1,2,210286,15142,14262
20160711,78997,3,2,46806,4514,4208
20160711,78997,2,2,33159,2394,2274
20160711,78997,-2,2,74,8,7
20160711,78998,1,2,62,58,50
20160711,78998,3,2,12,12,11
20160711,78998,2,2,5,5,5
20160711,78998,-2,2,0,0,0
20160711,78999,1,2,3502,1328,1246
20160711,78999,3,2,1693,787,676
20160711,78999,2,2,748,411,387
20160711,78999,-2,2,9,4,2
20160711,79000,-2,2,551,258,135
20160711,79000,1,2,2835259,604898,311625
20160711,79000,3,2,428022,214763,99971
20160711,79000,2,2,168580,79787,44942
20160720,78992,3,2,686045,401956,302454
20160720,78992,2,2,193628,88678,68275
20160720,78992,-2,2,710,416,332
20160720,78993,1,2,47665,9529,9049
20160720,78993,3,2,19523,5427,4982
20160720,78993,2,2,8924,2030,1890
20160720,78993,-2,2,2,2,2
20160720,78994,-2,2,2,2,1
20160720,78994,1,2,17080,10255,9244
20160720,78994,3,2,2525,1695,1546
20160720,78994,2,2,2082,1162,1003
20160720,78995,1,2,133385,14540,13311
20160720,78995,3,2,28592,6503,5894
20160720,78995,2,2,19755,3927,3634
20160720,78995,-2,2,6,5,4
20160720,78996,1,2,24731,9369,9026
20160720,78996,3,2,14002,6751,6371
20160720,78996,2,2,6099,2910,2768
20160720,78996,-2,2,2,2,2
20160720,78997,1,2,247325,18492,17378
20160720,78997,3,2,78799,6327,5796
20160720,78997,2,2,32733,2952,2776
20160720,78997,-2,2,2,2,2
20160714,78992,1,2,630688,274928,205024
20160714,78992,3,2,533674,321602,248771
20160714,78992,2,2,158857,74830,58784
20160714,78992,-2,2,678,434,369
20160714,78993,1,2,98379,22299,20730
20160714,78993,3,2,39314,12998,11973
20160714,78993,2,2,15114,4470,4148
20160714,78993,-2,2,21,10,7
20160714,78994,-2,2,0,0,0
20160714,78994,1,2,9833,4137,3386
20160714,78994,3,2,1188,626,488
20160714,78994,2,2,1426,649,507
20160714,78995,1,2,71821,7012,6576
20160714,78995,3,2,11742,4074,3681
20160714,78995,2,2,8320,1909,1760
20160714,78995,-2,2,6,5,3
20160714,78996,1,2,51042,6102,5862
20160714,78996,3,2,16071,3158,2982
20160714,78996,2,2,8566,1423,1349
20160714,78996,-2,2,2,2,2
20160714,78997,1,2,87178,11371,10856
20160714,78997,3,2,33292,3918,3672
20160714,78997,2,2,16578,1870,1783
20160714,78997,-2,2,56,7,7
20160714,78998,1,2,77,69,68
20160714,78998,3,2,10,10,10
20160714,78998,2,2,6,6,6
20160714,78998,-2,2,0,0,0
20160714,78999,1,2,3777,1351,1284
20160714,78999,3,2,1347,576,502
20160714,78999,2,2,510,236,222
20160714,78999,-2,2,3,2,2
20160714,79000,-2,2,518,262,135
20160714,79000,1,2,2708206,595029,315194
20160714,79000,3,2,449951,219130,106298
20160714,79000,2,2,173209,78947,45945
20160719,78999,3,2,836,250,214
20160719,78999,2,2,236,102,96
20160719,78999,-2,2,0,0,-1
20160719,79000,-2,2,645,304,142
20160719,79000,1,2,2875098,623781,327886
20160719,79000,3,2,479590,235038,112650
20160719,79000,2,2,183448,82433,47676
20160720,78992,1,2,744744,306650,215490
20160720,78998,1,2,79,70,66
20160720,78998,3,2,7,6,6
20160720,78998,2,2,1,1,1
20160720,78998,-2,2,0,0,0
20160720,78999,1,2,2142,445,392
20160720,78999,3,2,778,235,205
20160720,78999,2,2,167,89,80
20160720,78999,-2,2,1,1,1
20160720,79000,1,2,2975198,612842,324846
20160720,79000,-2,2,772,442,303
20160720,79000,3,2,488946,235359,115966
20160720,79000,2,2,192417,84208,49578
20160722,78992,1,2,950394,256632,187078
20160722,78992,3,2,751847,384347,300342
20160722,78992,2,2,237478,81424,63325
20160722,78992,-2,2,784,444,370
20160722,78993,1,2,28166,10542,9974
20160722,78993,3,2,10853,5110,4706
20160722,78993,2,2,5913,1906,1770
20160722,78993,-2,2,14,13,12
20160722,78994,-2,2,2,2,2
20160722,78994,1,2,7628,2871,2266
20160722,78994,3,2,1425,641,488
20160722,78994,2,2,1233,496,401
20160722,78995,1,2,120510,9516,8785
20160722,78995,3,2,20978,4397,3942
20160722,78995,2,2,15290,2726,2504
20160722,78995,-2,2,4,3,2
20160722,78996,1,2,163349,11847,11188
20160722,78996,3,2,42759,4251,3929
20160722,78996,2,2,17619,1914,1785
20160722,78996,-2,2,44,3,3
20160722,78997,1,2,197955,27198,25396
20160722,78997,3,2,80954,11921,10936
20160722,78997,2,2,30634,4512,4245
20160722,78997,-2,2,31,11,10
20160722,78998,1,2,70,62,60
20160722,78998,3,2,15,12,12
20160722,78998,-2,2,0,0,-1
20160722,78999,1,2,1549,373,314
20160722,78999,3,2,944,217,188
20160722,78999,2,2,522,82,74
20160722,78999,-2,2,0,0,0
20160722,79000,1,2,2743649,564810,301627
20160722,79000,3,2,442279,233042,115274
20160722,79000,2,2,175847,81874,48026
20160722,79000,-2,2,798,459,316
20160718,78992,1,2,717366,309234,217696
20160718,78992,3,2,629506,396342,302667
20160718,78992,2,2,178216,88171,68366
20160718,78992,-2,2,673,432,365
20160718,78993,1,2,100769,14281,13458
20160718,78993,3,2,61885,8145,7537
20160718,78993,2,2,17547,2673,2530
20160718,78993,-2,2,58,9,9
20160718,78994,-2,2,1,1,1
20160718,78994,1,2,37256,27847,26848
20160718,78994,3,2,1245,653,528
20160718,78994,2,2,3188,2085,1938
20160718,78995,1,2,68359,8017,7527
20160718,78995,3,2,15738,4252,3850
20160718,78995,2,2,11226,2377,2182
20160718,78995,-2,2,2,2,2
20160718,78996,1,2,169583,12938,12217
20160718,78996,3,2,46714,4859,4497
20160718,78996,2,2,17238,2061,1958
20160718,78996,-2,2,10,4,4
20160718,78997,1,2,30094,20882,19639
20160718,78997,3,2,9576,7602,7106
20160718,78997,2,2,4549,2602,2486
20160718,78997,-2,2,3,3,3
20160718,78998,1,2,110,74,71
20160718,78998,3,2,10,10,10
20160718,78998,2,2,6,3,3
20160718,78998,-2,2,0,0,0
20160718,78999,1,2,3148,903,826
20160718,78999,3,2,1347,463,394
20160718,78999,2,2,558,198,188
20160718,78999,-2,2,5,2,2
20160718,79000,-2,2,594,336,192
20160718,79000,1,2,2896775,627771,328362
20160718,79000,3,2,475470,240659,115526
20160718,79000,2,2,183316,85153,49154
20160627,78997,2,2,9581,2312,2224
20160627,78997,-2,2,7,6,6
20160627,78998,1,2,1183,911,859
20160627,78998,3,2,186,154,147
20160627,78998,2,2,163,134,126
20160627,78998,-2,2,1,1,1
20160627,78999,1,2,3363,1241,1136
20160627,78999,3,2,1654,747,662
20160627,78999,2,2,706,338,314
20160627,78999,-2,2,9,5,4
20160627,79000,1,2,3320797,669855,349769
20160627,79000,-2,2,559,324,163
20160627,79000,3,2,511806,258038,122415
20160627,79000,2,2,221814,96413,56148
20160712,78992,2,2,185230,80244,60561
20160712,78992,1,2,751300,299774,211022
20160712,78992,-2,2,701,399,310
20160712,78993,3,2,14623,9039,8541
20160712,78993,2,2,5159,2373,2233
20160712,78993,1,2,34422,10894,10295
20160712,78993,-2,2,7,7,6
20160712,78994,3,2,5388,4484,4226
20160712,78994,2,2,5135,3534,3205
20160712,78994,-2,2,3,3,2
20160712,78994,1,2,38864,28546,25536
20160712,78995,3,2,14389,4328,3898
20160712,78995,2,2,10170,2150,1946
20160712,78995,1,2,101934,8893,8261
20160712,78995,-2,2,29,6,6
20160712,78996,3,2,15653,3690,3464
20160712,78996,2,2,7166,1661,1566
20160712,78996,1,2,85525,12585,11761
20160712,78996,-2,2,3,3,2
20160712,78997,3,2,34364,4051,3764
20160712,78997,2,2,25044,2023,1917
20160712,78997,1,2,121255,11497,10819
20160712,78997,-2,2,6,6,6
20160712,78998,3,2,6,6,6
20160712,78998,2,2,5,5,4
20160712,78998,1,2,70,58,53
20160712,78998,-2,2,0,0,0
20160712,78999,3,2,1862,778,684
20160712,78999,2,2,702,350,328
20160712,78999,1,2,3655,1338,1268
20160712,78999,-2,2,5,2,0
20160712,79000,3,2,420457,206718,96642
20160712,79000,2,2,167359,77390,43680
20160712,79000,-2,2,485,245,116
20160712,79000,1,2,2792946,600473,309837
20160712,78992,3,2,588859,319042,233116
20160703,78992,1,2,648789,243846,178808
20160703,78992,3,2,1273383,711677,541945
20160703,78992,2,2,374814,153957,116358
20160703,78992,-2,2,1844,1062,838
20160703,78993,1,2,22028,7146,6867
20160703,78993,3,2,21328,9379,8769
20160703,78993,2,2,9974,3606,3430
20160703,78993,-2,2,38,13,10
20160703,78994,-2,2,4,4,4
20160703,78994,1,2,5267,2559,2380
20160703,78994,3,2,1868,1289,1173
20160703,78994,2,2,2114,1170,1102
20160703,78995,1,2,32802,5354,5030
20160703,78995,3,2,22370,6838,6044
20160703,78995,2,2,13194,3443,3092
20160703,78995,-2,2,9,6,6
20160703,78996,1,2,31053,2977,2887
20160703,78996,3,2,36802,3537,3268
20160703,78996,2,2,15381,1872,1771
20160703,78996,-2,2,12,5,5
20160703,78997,1,2,65772,3877,3688
20160703,78997,3,2,57283,4325,3913
20160703,78997,2,2,29094,2530,2365
20160703,78997,-2,2,3,2,2
20160703,78998,1,2,48,43,38
20160703,78998,3,2,5,4,4
20160703,78998,2,2,3,2,2
20160703,78998,-2,2,0,0,0
20160703,78999,1,2,3214,1178,1106
20160703,78999,3,2,4194,1818,1600
20160703,78999,2,2,1689,792,730
20160703,78999,-2,2,13,7,6
20160703,79000,1,2,2011038,376855,197982
20160703,79000,3,2,561706,307810,141805
20160703,79000,2,2,219751,112233,61049
20160703,79000,-2,2,714,399,185
20160702,78994,2,2,3577,2270,2172
20160702,78995,1,2,27841,4819,4573
20160702,78995,3,2,18521,5695,5159
20160702,78995,2,2,8889,2693,2478
20160702,78995,-2,2,15,12,9
20160702,78996,1,2,70790,5426,5198
20160702,78996,3,2,65446,5823,5307
20160702,78996,2,2,26268,2556,2398
20160702,78996,-2,2,31,4,3
20160702,78997,1,2,101554,6171,5871
20160702,78997,3,2,81076,5890,5393
20160702,78997,2,2,35482,3046,2830
20160702,78997,-2,2,9,6,5
20160702,78998,1,2,42,42,36
20160702,78998,3,2,9,9,9
20160702,78998,2,2,4,4,4
20160702,78998,-2,2,0,0,0
20160702,78999,1,2,2293,781,734
20160702,78999,3,2,1170,522,446
20160702,78999,2,2,473,261,247
20160702,78999,-2,2,5,3,2
20160702,79000,1,2,1980410,375134,200646
20160702,79000,3,2,576409,309977,142984
20160702,79000,2,2,205211,106914,58556
20160702,79000,-2,2,758,394,202
20160618,78995,1,2,38666,3926,3702
20160618,78995,3,2,792,190,181
20160618,78995,2,2,9778,2289,2000
20160618,78995,-2,2,0,0,0
20160618,78996,1,2,49126,4232,4098
20160618,78996,3,2,31666,3665,3453
20160618,78996,2,2,14842,1714,1635
20160618,78996,-2,2,34,5,5
20160618,78997,1,2,73971,3126,3054
20160618,78997,3,2,41788,2689,2502
20160618,78997,2,2,19946,1315,1268
20160618,78997,-2,2,1,1,0
20160618,78998,1,2,634,520,499
20160618,78998,3,2,174,138,132
20160618,78998,2,2,209,174,170
20160618,78998,-2,2,1,1,1
20160618,78999,1,2,2228,915,858
20160618,78999,3,2,1416,663,599
20160618,78999,2,2,687,381,359
20160618,78999,-2,2,13,7,6
20160618,79000,1,2,2007520,387516,208742
20160618,79000,3,2,481873,252706,119399
20160618,79000,2,2,215642,101178,57189
20160618,79000,-2,2,571,309,158
20160705,78992,1,2,772805,307142,214370
20160705,78992,3,2,638950,353797,257697
20160705,78992,2,2,193662,86686,65038
20160705,78992,-2,2,783,406,322
20160705,78993,1,2,27746,18398,17086
20160705,78993,3,2,12543,9925,9054
20160705,78993,2,2,4994,3551,3313
20160705,78993,-2,2,5,5,3
20160705,78994,-2,2,7,7,6
20160705,78994,1,2,33758,23017,21379
20160705,78994,3,2,10063,8481,7861
20160705,78994,2,2,4122,2776,2564
20160705,78995,1,2,117443,16523,15227
20160705,78995,3,2,24746,7141,6342
20160705,78995,2,2,17230,3634,3273
20160705,78995,-2,2,28,7,7
20160705,78996,1,2,151822,8849,8451
20160705,78996,3,2,20051,2882,2673
20160705,78996,2,2,9506,1397,1321
20160705,78996,-2,2,1,1,1
20160705,78997,1,2,58395,9969,9594
20160705,78997,3,2,14811,5162,4904
20160705,78997,2,2,7614,1452,1394
20160705,78997,-2,2,18,14,14
20160705,78998,1,2,90,66,58
20160705,78998,3,2,12,8,7
20160705,78998,2,2,7,7,6
20160705,78998,-2,2,0,0,0
20160705,78999,1,2,3503,1272,1202
20160705,78999,3,2,1712,818,722
20160705,78999,2,2,822,440,409
20160705,78999,-2,2,10,4,4
20160705,79000,1,2,3306237,620884,321226
20160705,79000,3,2,441847,227318,105803
20160705,79000,2,2,180891,84499,47446
20160705,79000,-2,2,517,261,126
20160621,78992,1,2,959932,370385,256366
20160621,78992,3,2,602734,329134,245132
20160621,78992,2,2,206275,89434,67682
